taxon.name,taxon.id,lat,lon,id,site,geometry,presence,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1,moisture,max_temp,min_temp,wind
Umbilicus rupestris,129454,38.9595136,-9.3536488,262804064,262804064,"c(-9.3536488, 38.9595136)",1,1.1915318965911865,19.150000000000034,9.350000000000023,4.219,1.1915318965911865,19.150000000000034,9.350000000000023,4.219
Umbilicus rupestris,129454,43.5204641793,-5.6180426261,263369057,263369057,"c(-5.6180426261, 43.5204641793)",1,1.5217735767364502,18.850000000000023,6.350000000000023,3.015,1.5217735767364502,18.850000000000023,6.350000000000023,3.015
Umbilicus rupestris,129454,38.6992972,-9.2035041,263486582,263486582,"c(-9.2035041, 38.6992972)",1,0.8793618679046631,20.750000000000057,9.650000000000034,2.999,0.8793618679046631,20.750000000000057,9.650000000000034,2.999
Umbilicus rupestris,129454,43.9593866,10.22934,263523492,263523492,"c(10.22934, 43.9593866)",1,1.6125173568725586,22.55000000000001,6.550000000000011,1.193,1.6125173568725586,22.55000000000001,6.550000000000011,1.193
Umbilicus rupestris,129454,39.4019813536,-8.4865903853,263780064,263780064,"c(-8.4865903853, 39.4019813536)",1,0.5662515759468079,22.450000000000045,5.750000000000057,2.816,0.5662515759468079,22.450000000000045,5.750000000000057,2.816
Umbilicus rupestris,129454,38.6466133333,-9.2021033333,263973866,263973866,"c(-9.2021033333, 38.6466133333)",1,0.9932267069816589,20.250000000000057,9.750000000000057,3.321,0.9932267069816589,20.250000000000057,9.750000000000057,3.321
Umbilicus rupestris,129454,38.69970291,-9.20324278,263975445,263975445,"c(-9.20324278, 38.69970291)",1,0.8793618679046631,20.750000000000057,9.650000000000034,2.999,0.8793618679046631,20.750000000000057,9.650000000000034,2.999
Umbilicus rupestris,129454,38.6465,-9.20203,263977127,263977127,"c(-9.20203, 38.6465)",1,0.9932267069816589,20.250000000000057,9.750000000000057,3.321,0.9932267069816589,20.250000000000057,9.750000000000057,3.321
Umbilicus rupestris,129454,42.1046138333,-8.6986056715,264115984,264115984,"c(-8.6986056715, 42.1046138333)",1,2.3378937244415283,17.650000000000034,4.4500000000000455,3.593,2.3378937244415283,17.650000000000034,4.4500000000000455,3.593
Umbilicus rupestris,129454,41.1459471667,-8.5976583333,264544862,264544862,"c(-8.5976583333, 41.1459471667)",1,1.7822458744049072,20.450000000000045,6.650000000000034,2.837,1.7822458744049072,20.450000000000045,6.650000000000034,2.837
Umbilicus rupestris,129454,43.779645,11.2277283333,264868550,264868550,"c(11.2277283333, 43.779645)",1,0.9781135320663452,23.350000000000023,1.5500000000000114,1.6320000000000001,0.9781135320663452,23.350000000000023,1.5500000000000114,1.6320000000000001
Umbilicus rupestris,129454,41.2090383333,-8.5704633333,265271071,265271071,"c(-8.5704633333, 41.2090383333)",1,1.7369531393051147,20.55000000000001,6.4500000000000455,2.282,1.7369531393051147,20.55000000000001,6.4500000000000455,2.282
Umbilicus rupestris,129454,38.69962186,-9.20352306,265710500,265710500,"c(-9.20352306, 38.69962186)",1,0.8793618679046631,20.750000000000057,9.650000000000034,2.999,0.8793618679046631,20.750000000000057,9.650000000000034,2.999
Umbilicus rupestris,129454,37.8857538436,-4.7854484618,265814687,265814687,"c(-4.7854484618, 37.8857538436)",1,0.5173603892326355,27.950000000000045,4.550000000000011,1.709,0.5173603892326355,27.950000000000045,4.550000000000011,1.709
