taxon_name,genus_name,tree_sp,epi_count,epi_lat,epi_lon,dbh,taxon_rank,family,setting,species,mode_key,mode_label,n_modes,source,dispersal_agent_summary
Rhinanthus minor,Rhinanthus,Castanea sativa,1,49.6592111111,-1.7017916667,0.6,species,Orobanchaceae,Rural,Rhinanthus minor,anemochorous,Anemochorous,1,EuDiS,wind
Viola riviniana,Viola,Crataegus,1,42.5738638889,-0.0391,0.25,species,Violaceae,Rural,Viola riviniana,myrmecochorous_ballochorous,Mixed,2,EuDiS,mixed
Viola riviniana,Viola,Phoenix canariensis,2,49.4320333333,-2.3515055556,1,species,Violaceae,Urban,Viola riviniana,myrmecochorous_ballochorous,Mixed,2,EuDiS,mixed
Viola riviniana,Viola,,1,57.9281,11.619619,NA,species,Violaceae,,Viola riviniana,myrmecochorous_ballochorous,Mixed,2,EuDiS,mixed
Viola riviniana,Viola,,1,53.2864864,-1.6307442,NA,species,Violaceae,Urban,Viola riviniana,myrmecochorous_ballochorous,Mixed,2,EuDiS,mixed
Oxalis incarnata,Oxalis,unclear,1,-36.8590344401,174.7816441513,NA,species,Oxalidaceae,Optional,Oxalis incarnata,myrmecochorous_unassisted,Mixed,2,TRY_GenusFill,mixed
Oxalis incarnata,Oxalis,Alectryon excelsus subsp. excelsus,1,-36.8877777778,174.7191666667,NA,species,Oxalidaceae,Urban,Oxalis incarnata,myrmecochorous_unassisted,Mixed,2,TRY_GenusFill,mixed
Persicaria,Persicaria,Phoenix canariensis,1,49.4574166667,-2.5351472222,0.6,genus,Polygonaceae,Urban,Persicaria,NA,NA,NA,NA,NA
Oxalis latifolia,Oxalis,Quercus,1,17.1034,-96.4976416667,0.6,species,Oxalidaceae,Rural,Oxalis latifolia,myrmecochorous_unassisted,Mixed,2,TRY,mixed
Prunus avium,Prunus,,1,56.0464638889,12.3765138889,NA,species,Rosaceae,,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,,1,55.2592055556,14.7453166667,NA,species,Rosaceae,,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Robinia pseudoacacia,1,50.537407,8.623821,0.5,species,Rosaceae,Rural,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,,1,51.4892299833,-0.2848533333,NA,species,Rosaceae,Urban,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Tilia cordata,1,53.15575763,8.1978806978,1.2,species,Rosaceae,Urban,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Acer platanoides,1,53.1401159474,8.2079606128000009,1.15,species,Rosaceae,,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Acer platanoides,2,53.1208591194,8.2519201101,0.7,species,Rosaceae,Urban,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Acer platanoides,1,53.1610618059,8.2438672152,0.7,species,Rosaceae,Urban,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Platanus,1,48.027644747,16.797111671,NA,species,Rosaceae,,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Prunus avium,1,47.4851689722,11.1130429722,0.4,species,Rosaceae,Urban,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Salix,1,53.1839409722,8.264964,0.6,species,Rosaceae,Rural,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Prunus avium,Prunus,Acer,1,53.153229,8.24122,0.4,species,Rosaceae,Urban,Prunus avium,endozoochorous,Endozoochorous,1,EuDiS,animal
Orobanche hederae,Orobanche,Quercus ilex,1,49.4347805556,-2.5418194444,0.7,species,Orobanchaceae,Urban,Orobanche hederae,anemochorous,Anemochorous,1,TRY,wind
Chimaphila umbellata,Chimaphila,,1,47.5770346295,-116.009210797,NA,species,Ericaceae,,Chimaphila umbellata,NA,NA,NA,NA,NA
Gaultheria procumbens,Gaultheria,,1,39.2474550193,-74.8618154378,NA,species,Ericaceae,Rural,Gaultheria procumbens,endozoochorous_epizoochorous_myrmecochorous,Mixed,3,TRY,animal
Goodyera pubescens,Goodyera,unclear,1,39.7108688336,-82.3190477695,NA,species,Orchidaceae,Rural,Goodyera pubescens,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_GenusFill,mixed
Goodyera pubescens,Goodyera,Platanus,1,34.9468063961,-83.4745740604,NA,species,Orchidaceae,Optional,Goodyera pubescens,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_GenusFill,mixed
Goodyera pubescens,Goodyera,"American Sycamore, *Platanus occidentalis*",1,34.8695077749,-83.4180059312,0.75,species,Orchidaceae,Rural,Goodyera pubescens,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_GenusFill,mixed
Goodyera repens,Goodyera,,1,57.7077886881,-4.3130551279,NA,species,Orchidaceae,,Goodyera repens,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY,mixed
Jacobaea vulgaris,Jacobaea,Salix,4,51.3985194444,-0.276675,NA,species,Asteraceae,Urban,Jacobaea vulgaris,endozoochorous_epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,7,TRY,mixed
Carica papaya,Carica,,1,8.9739138889,-79.5332055556,0.4,species,Caricaceae,Urban,Carica papaya,epizoochorous_freshwater-hydrochorous,Mixed,2,TRY,mixed
Carica papaya,Carica,,1,9.1167833333,-79.7022583333,NA,species,Caricaceae,Optional,Carica papaya,epizoochorous_freshwater-hydrochorous,Mixed,2,TRY,mixed
Casuarina equisetifolia,Casuarina,Phoenix canariensis,1,19.284701,-99.045972,NA,species,Casuarinaceae,,Casuarina equisetifolia,anemochorous,Anemochorous,1,TRY,wind
Catharanthus roseus,Catharanthus,Phoenix,1,18.8904701538,-99.1263336287,NA,species,Apocynaceae,,Catharanthus roseus,epizoochorous_myrmecochorous,Mixed,2,TRY,animal
Actaea pachypoda,Actaea,,1,35.616633676,-83.5114929137,NA,species,Ranunculaceae,Rural,Actaea pachypoda,NA,NA,NA,NA,NA
Cyperus odoratus,Cyperus,Annona glabra (fallen),1,9.2022333333,-79.810555,0.3,species,Cyperaceae,Optional,Cyperus odoratus,anemochorous_myrmecochorous_freshwater-hydrochorous_unassisted,Mixed,4,TRY,mixed
Rumex obtusifolius,Rumex,Crataegus,1,51.470325,-0.2608722222,NA,species,Polygonaceae,Urban,Rumex obtusifolius,epizoochorous_anemochorous_freshwater-hydrochorous,Mixed,3,EuDiS,mixed
Acer palmatum,Acer,see picture,1,34.2925055556,132.3186277778,0.3,species,Sapindaceae,Rural,Acer palmatum,anemochorous,Anemochorous,1,TRY,wind
Acer palmatum,Acer,see picture,1,34.2951944444,132.3231638889,0.25,species,Sapindaceae,Rural,Acer palmatum,anemochorous,Anemochorous,1,TRY,wind
Acer palmatum,Acer,,2,34.8376388889,134.690175,0.2,species,Sapindaceae,Urban,Acer palmatum,anemochorous,Anemochorous,1,TRY,wind
Acer palmatum,Acer,Prunus,1,34.9955972222,135.7841416667,0.5,species,Sapindaceae,Urban,Acer palmatum,anemochorous,Anemochorous,1,TRY,wind
Acer palmatum,Acer,,1,35.0160527778,135.6731805556,0.25,species,Sapindaceae,Rural,Acer palmatum,anemochorous,Anemochorous,1,TRY,wind
Acer palmatum,Acer,Prunus,1,35.016925,135.6724305556,0.4,species,Sapindaceae,Rural,Acer palmatum,anemochorous,Anemochorous,1,TRY,wind
Acer palmatum,Acer,Tsuga,1,40.6477414323,-73.989291876,NA,species,Sapindaceae,Urban,Acer palmatum,anemochorous,Anemochorous,1,TRY,wind
Picea abies,Picea,,1,58.940473,11.156355,NA,species,Pinaceae,,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,,1,47.5789888889,10.5755055556,NA,species,Pinaceae,Rural,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,Quercus,1,57.663047,-4.013971,0.6,species,Pinaceae,Optional,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,Acer platanoides,1,51.8091222222,10.3405916667,NA,species,Pinaceae,Urban,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,,1,54.688082,18.31671,NA,species,Pinaceae,,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,Acer pseudoplatanus,1,47.471389,11.146966,0.55,species,Pinaceae,Rural,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,,1,47.478832,11.137404,NA,species,Pinaceae,Optional,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,Prunus avium,1,47.4855269722,11.1122669722,0.4,species,Pinaceae,Urban,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,Acer pseudoplatanus,1,47.4624889722,11.127005,0.5,species,Pinaceae,Rural,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,Acer pseudoplatanus,1,47.4693152519,11.1194096133,0.6,species,Pinaceae,Rural,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,Carpinus betulus,1,54.5603528707,18.3676403939,NA,species,Pinaceae,,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,,1,51.7994234,10.6152185,NA,species,Pinaceae,Rural,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,Acer pseudoplatanus,1,59.3558211754,5.2965095267,0.18,species,Pinaceae,Rural,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Picea abies,Picea,unclear,1,57.6605971997,12.0897960997,NA,species,Pinaceae,Urban,Picea abies,anemochorous,Anemochorous,1,EuDiS,wind
Myoporum laetum,Myoporum,Phoenix,1,-43.8056066667,172.96674,NA,species,Scrophulariaceae,Urban,Myoporum laetum,epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,7,TRY_FamilyFill,mixed
Myoporum laetum,Myoporum,Monterey cypress,1,37.71274997,-122.48601544,NA,species,Scrophulariaceae,Urban,Myoporum laetum,epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,7,TRY_FamilyFill,mixed
Myoporum laetum,Myoporum,Phoenix canariensis,1,-44.3905,171.249132,0.5,species,Scrophulariaceae,Urban,Myoporum laetum,epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,7,TRY_FamilyFill,mixed
Vaccinium ovalifolium,Vaccinium,,1,44.936936,-123.7143999722,NA,species,Ericaceae,,Vaccinium ovalifolium,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Pseudotsuga menziesii menziesii,Pseudotsuga,Coast Douglas-fir,1,45.20391,-123.4958709722,1,variety,Pinaceae,Rural,Pseudotsuga menziesii menziesii,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Adiantum capillus-veneris,Adiantum,,1,25.6292583333,-100.210655,NA,species,Pteridaceae,,Adiantum capillus-veneris,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Juglans regia,Juglans,,1,50.1317283206,8.7796646295,NA,species,Juglandaceae,Urban,Juglans regia,vertebrate-hoarding,Vertebrate-hoarding,1,EuDiS,animal
Dryopteris expansa,Dryopteris,,1,48.8977672975,-116.9668832063,NA,species,Dryopteridaceae,,Dryopteris expansa,anemochorous,Anemochorous,1,TRY,wind
Asparagus asparagoides,Asparagus,,1,-37.7969055556,145.0183555556,NA,species,Asparagaceae,,Asparagus asparagoides,epizoochorous_myrmecochorous,Mixed,2,TRY,animal
Asparagus asparagoides,Asparagus,Aesculus,1,37.72780462,-122.1421807,NA,species,Asparagaceae,Urban,Asparagus asparagoides,epizoochorous_myrmecochorous,Mixed,2,TRY,animal
Ageratina,Ageratina,Phoenix canariensis,1,19.286083,-99.049345,NA,genus,Asteraceae,Urban,Ageratina,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Ehrharta erecta,Ehrharta,Phoenix,3,43.3725972222,-1.7792138889,0.5,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,,1,-37.7774916667,145.0092166667,NA,species,Poaceae,,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,,1,-37.7774805556,145.0092166667,NA,species,Poaceae,,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,,1,-42.891695,147.31218,0.7,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,,1,-38.7797844295,145.9413956003,0.7,species,Poaceae,Rural,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,,1,-37.75108,144.9549716667,0.8,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,,1,-37.7510616667,144.95485,0.7,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,,2,-37.7510916667,144.95482,0.6,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,Eucalyptus leucoxylon (planted),1,-37.75177,145.0610361667,0.55,species,Poaceae,Optional,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,Palms,30,-37.822675,144.9712966667,NA,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,Casuarina,1,-33.88415916,151.26908611,NA,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,Melia azedarach,1,-36.8549214253,174.7243896548,NA,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,Phoenix,1,-36.8888044596,174.7987503307,NA,species,Poaceae,Urban,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,,1,37.8630786289,-122.2649024139,NA,species,Poaceae,,Ehrharta erecta,NA,NA,NA,NA,NA
Ehrharta erecta,Ehrharta,Mangrove,1,-36.86521167,174.83148,NA,species,Poaceae,,Ehrharta erecta,NA,NA,NA,NA,NA
Polypogon viridis,Polypogon,Phoenix canariensis,2,49.4561638889,-2.5344472222,0.5,species,Poaceae,Urban,Polypogon viridis,anemochorous,Anemochorous,1,TRY,wind
Polypodium scouleri,Polypodium,,1,48.9260075997,-125.5374609997,NA,species,Polypodiaceae,,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,,1,48.9385815609,-125.5668732416,NA,species,Polypodiaceae,,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,,1,48.727405,-125.106225,NA,species,Polypodiaceae,,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,unclear,1,47.5913936778,-124.3675056984,NA,species,Polypodiaceae,Optional,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,unclear,1,48.9602043,-125.4380408,NA,species,Polypodiaceae,Optional,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,Sambucus racemosa,1,48.7857636852,-125.2163597125,NA,species,Polypodiaceae,Rural,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,Picea,1,44.13927299,-124.1247481,NA,species,Polypodiaceae,Optional,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,Malus fusca,1,49.1114462116,-125.9216433348,NA,species,Polypodiaceae,,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,,1,48.1421444444,-124.7170333333,NA,species,Polypodiaceae,,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,,1,37.7568747,-122.4588602,NA,species,Polypodiaceae,Urban,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,,1,41.139290886,-124.1592149732,NA,species,Polypodiaceae,,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,Monterey cypress,1,37.996876499,-123.0187776927,NA,species,Polypodiaceae,,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,redwood,1,39.725144,-123.826733,NA,species,Polypodiaceae,,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Polypodium scouleri,Polypodium,,1,37.739265,-122.454509,NA,species,Polypodiaceae,Urban,Polypodium scouleri,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Trachycarpus fortunei,Trachycarpus,Populus nigra,1,43.357925,-1.8019666667,0.6,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Populus,1,43.3578194444,-1.8016555556,0.6,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,dead,1,43.3577305556,-1.8014055556,0.4,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Aesculus hippocastanum,1,43.3217194444,-1.9528611111,0.7,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Magnolia grandiflora,1,43.371475,-1.7741277778,0.7,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,,1,43.3702277778,-1.7774666667,NA,species,Arecaceae,,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Platanus cf. occidentalis,1,43.5384336,-5.661072,0.88,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Platanus cf. occidentalis,1,43.538388248,-5.66081742,0.74,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,,1,35.0493638889,135.7633805556,NA,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Celtis sinensis,1,35.0493638889,135.7633805556,0.6,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Platanus sp.,1,45.96279623,8.68056334,NA,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Castanea sativa,1,45.95692996,8.67132403,NA,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,,1,51.4839115972,-0.2882367186,NA,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Platanus x hispanica,1,44.4114308,8.9365993,NA,species,Arecaceae,,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Alectryon excelsus,1,-36.87640686,174.7462114697,NA,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Trachycarpus fortunei,Trachycarpus,Alectryon excelsus subsp. excelsus,1,-36.8858333333,174.7205555556,NA,species,Arecaceae,Urban,Trachycarpus fortunei,epizoochorous,Epizoochorous,1,TRY,animal
Iris foetidissima,Iris,Fraxinus excelsior,1,47.7762861111,-3.6202638889,1.2,species,Iridaceae,Rural,Iris foetidissima,endozoochorous,Endozoochorous,1,EuDiS,animal
Iris foetidissima,Iris,Phoenix canariensis,2,49.4702555556,-2.4520972222,0.7,species,Iridaceae,Urban,Iris foetidissima,endozoochorous,Endozoochorous,1,EuDiS,animal
Iris foetidissima,Iris,Sambucus nigra,1,49.5897027778,-1.2448027778,0.8,species,Iridaceae,Urban,Iris foetidissima,endozoochorous,Endozoochorous,1,EuDiS,animal
Ginkgo biloba,Ginkgo,cinnamomum camphora,1,35.6858111111,139.7545444444,1.5,species,Ginkgoaceae,Urban,Ginkgo biloba,NA,NA,NA,NA,NA
Ginkgo biloba,Ginkgo,Tilia,1,40.6502442627,-73.9917664334,NA,species,Ginkgoaceae,Urban,Ginkgo biloba,NA,NA,NA,NA,NA
Celastrus orbiculatus,Celastrus,Acer saccharinum,1,39.0546282839,-77.0123165636,NA,species,Celastraceae,Urban,Celastrus orbiculatus,endozoochorous_epizoochorous,Mixed,2,TRY,animal
Rubus caesius,Rubus,Quercus robur,2,50.6594638889,1.5967861111,0.58,species,Rosaceae,Rural,Rubus caesius,endozoochorous,Endozoochorous,1,EuDiS,animal
Rubus caesius,Rubus,,1,51.5625277778,6.3461305556,NA,species,Rosaceae,,Rubus caesius,endozoochorous,Endozoochorous,1,EuDiS,animal
Rubus caesius,Rubus,Salix,1,51.0900305556,2.6107527778,0.9,species,Rosaceae,Rural,Rubus caesius,endozoochorous,Endozoochorous,1,EuDiS,animal
Vaccinium uliginosum,Vaccinium,Betula,1,62.4493408056,6.1825570833,0.3,species,Ericaceae,Rural,Vaccinium uliginosum,endozoochorous,Endozoochorous,1,EuDiS,animal
Aeonium arboreum,Aeonium,Phoenix canariensis,1,49.4690055556,-2.4533555556,0.7,species,Crassulaceae,Urban,Aeonium arboreum,NA,NA,NA,NA,NA
Aeonium,Aeonium,,1,28.4877351711,-16.313454487,NA,genus,Crassulaceae,,Aeonium,NA,NA,NA,NA,NA
Aeonium,Aeonium,Phoenix canariensis,1,28.4147103825,-16.5403376497,NA,genus,Crassulaceae,Urban,Aeonium,NA,NA,NA,NA,NA
Maianthemum canadense,Maianthemum,Eastern White Pine,5,44.6604916667,-79.4493555556,1.07,species,Asparagaceae,Rural,Maianthemum canadense,endozoochorous,Endozoochorous,1,TRY_GenusFill,animal
Maianthemum canadense,Maianthemum,Betula,1,44.6122298322,-63.6020904779,NA,species,Asparagaceae,Urban,Maianthemum canadense,endozoochorous,Endozoochorous,1,TRY_GenusFill,animal
Maianthemum canadense,Maianthemum,,1,45.400028829,-87.6154851264,NA,species,Asparagaceae,,Maianthemum canadense,endozoochorous,Endozoochorous,1,TRY_GenusFill,animal
Cheirodendron trigynum,Cheirodendron,Metrosideros polymorpha,1,19.7830288914,-155.2343704099,NA,species,Araliaceae,Rural,Cheirodendron trigynum,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY_FamilyFill,mixed
Cheirodendron trigynum,Cheirodendron,Pritchardia kaalae,1,21.2737555726,-157.6866615213,NA,species,Araliaceae,Urban,Cheirodendron trigynum,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY_FamilyFill,mixed
Picea sitchensis,Picea,Quercus petraea,1,52.7980944444,-3.8982666667,0.5,species,Pinaceae,Rural,Picea sitchensis,anemochorous_myrmecochorous,Mixed,2,TRY,mixed
Picea sitchensis,Picea,Betula,1,56.775801452,-4.6189204976,NA,species,Pinaceae,,Picea sitchensis,anemochorous_myrmecochorous,Mixed,2,TRY,mixed
Impatiens walleriana,Impatiens,Fraxinus udehi,1,4.66633595,-74.04805571,NA,species,Balsaminaceae,Urban,Impatiens walleriana,endozoochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,6,TRY_FamilyFill,mixed
Impatiens walleriana,Impatiens,Metrosideros excelsa,1,-36.3216666667,174.7577777778,NA,species,Balsaminaceae,,Impatiens walleriana,endozoochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,6,TRY_FamilyFill,mixed
Mammillaria,Mammillaria,Opuntia pilifera,1,16.9583416667,-96.4503166667,0.2,genus,Cactaceae,Rural,Mammillaria,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Mammillaria,Mammillaria,,1,18.1872648997,-97.0768833997,NA,genus,Cactaceae,,Mammillaria,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Mammillaria,Mammillaria,,1,28.1383324,-108.21782056,NA,genus,Cactaceae,Rural,Mammillaria,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Mammillaria,Mammillaria,Pinus,1,21.3147790923,-100.1474583136,NA,genus,Cactaceae,,Mammillaria,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Mammillaria,Mammillaria,,1,18.2094058889,-97.1298065,NA,genus,Cactaceae,,Mammillaria,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Mammillaria,Mammillaria,,1,20.6682561988,-99.9782125544,NA,genus,Cactaceae,,Mammillaria,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Mammillaria,Mammillaria,Prosopis,1,18.3636257268,-98.3567165583,NA,genus,Cactaceae,,Mammillaria,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Boykinia occidentalis,Boykinia,Alnus rubra,1,49.1707202367,-125.5766212698,NA,species,Saxifragaceae,Rural,Boykinia occidentalis,epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,7,TRY_FamilyFill,mixed
Prunus cerasus,Prunus,Prunus cerasus,1,50.6678547487,4.6130951056,0.95,species,Rosaceae,Urban,Prunus cerasus,endozoochorous,Endozoochorous,1,EuDiS,animal
Pilea microphylla,Pilea,,1,28.4643083333,-81.4694883333,NA,species,Urticaceae,Urban,Pilea microphylla,unassisted,Unassisted,1,TRY,unassisted
Pilea,Pilea,,1,-1.3880149735,-78.1371861313,NA,genus,Urticaceae,,Pilea,unassisted,Unassisted,1,TRY_GenusFill,unassisted
Alocasia,Alocasia,palm,2,21.927371,101.255898,0.5,genus,Araceae,Urban,Alocasia,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Alocasia,Alocasia,Elaeis,3,21.9236809722,101.273409,0.4,genus,Araceae,Urban,Alocasia,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Alocasia,Alocasia,,2,21.928137,101.258006,0.6,genus,Araceae,Urban,Alocasia,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Luzula pilosa,Luzula,,1,58.905234,11.000032,NA,species,Juncaceae,,Luzula pilosa,epizoochorous_myrmecochorous,Mixed,2,EuDiS,animal
Oxalis acetosella,Oxalis,Quercus,3,43.3055111111,-1.7726277778,1,species,Oxalidaceae,Rural,Oxalis acetosella,ballochorous,Ballochorous,1,EuDiS,ballistic
Oxalis acetosella,Oxalis,Phoenix canariensis,3,43.378075,-1.7961555556,0.4,species,Oxalidaceae,Urban,Oxalis acetosella,ballochorous,Ballochorous,1,EuDiS,ballistic
Oxalis acetosella,Oxalis,Phoenix canariensis,3,43.378075,-1.7961555556,0.4,species,Oxalidaceae,Urban,Oxalis acetosella,ballochorous,Ballochorous,1,EuDiS,ballistic
Oxalis acetosella,Oxalis,Phoenix canariensis,3,43.378075,-1.7961555556,0.4,species,Oxalidaceae,Urban,Oxalis acetosella,ballochorous,Ballochorous,1,EuDiS,ballistic
