species_label,taxon_id,y,lon,lat,moist_rel01,maxT_rel01,minT_rel01,wind_rel01
Acer_platanoides,54763,0,65.47242401441994,56.65640009381186,0.023644186757607884,0.5573770491803278,0.22888283378746616,0.2542970471573381
Acer_platanoides,54763,0,1.6542888753799048,41.91450129397527,0.017733458005617528,0.6885245901639344,0.7111716621253414,0.12634053180549437
Acer_platanoides,54763,0,8.423784078013966,49.53713710332492,0.027023287366179524,0.6163934426229511,0.694822888283379,0.18884971353018953
Acer_platanoides,54763,0,43.08847621925625,47.030355405036154,0.014219779063633786,0.7442622950819687,0.5449591280653953,0.2561333920963714
Acer_platanoides,54763,0,-96.47840833368272,39.917503575357394,0.026856976346487326,0.7803278688524594,0.5531335149863765,0.3180549434405759
Acer_platanoides,54763,0,43.01304763437389,53.032671201190965,0.027556674697886432,0.5901639344262295,0.4059945504087204,0.28602908770383434
Acer_platanoides,54763,0,19.997907229773176,48.366885221001695,0.022436789203693235,0.6098360655737711,0.5640326975476838,0.14558542676656386
Acer_platanoides,54763,0,49.48727289223808,52.57249401986421,0.02058700612225568,0.639344262295082,0.37057220708446936,0.29418245923314235
Acer_platanoides,54763,0,45.53669252386365,61.63819829263087,0.040419513979166544,0.4983606557377064,0.30245231607629497,0.1548406052592919
Acer_platanoides,54763,0,-80.15813419621954,45.2138547627404,0.06824817529335339,0.5934426229508203,0.4386920980926438,0.39202291758483915
Acer_platanoides,54763,0,69.18202610960921,58.653542642772955,0.030319555448942256,0.5213114754098371,0.18801089918256153,0.15432642867636256
Acer_platanoides,54763,0,18.4294409009847,42.441662010557735,0.09431488140625371,0.7803278688524594,0.9073569482288835,0.20118995152049365
Acer_platanoides,54763,0,-2.987195348737089,54.68581837657778,0.0945216228940129,0.43278688524590314,0.7329700272479576,0.30865285735272513
Acer_platanoides,54763,0,39.94980815399623,40.05158584717611,0.01964311004226859,0.47540983606557374,0.29972752043596745,0.21815777875716177
Acer_platanoides,54763,0,-75.64811966652695,37.77169741323919,0.05299698002085925,0.7737704918032793,0.768392370572207,0.2523872484207434
Acer_platanoides,54763,0,44.54419366217505,39.54137735757983,0.010431180270333927,0.6426229508196728,0.4087193460490465,0.14903775525194654
Acer_platanoides,54763,0,-92.729265646592,46.88917901617149,0.033274528479248194,0.5836065573770496,0.2779291553133513,0.17805200528867343
Acer_platanoides,54763,0,-107.43059733203889,40.51965949907784,0.010025295345678248,0.6163934426229511,0.4168937329700277,0.13280446599089174
Acer_platanoides,54763,0,-4.286222154077279,55.47051986552267,0.09055484787602257,0.43278688524590314,0.7602179836512273,0.3413397972675188
Acer_platanoides,54763,0,59.500311088289465,59.015121835319256,0.039546727887785633,0.4918032786885246,0.2207084468664857,0.122520934332305
Acer_platanoides,54763,0,-115.83389518225604,49.53508664764033,0.022586390257829218,0.4983606557377064,0.3841961852861042,0.14991920082268254
Acer_platanoides,54763,0,38.43397517936674,45.72592410310514,0.022379329749027146,0.7409836065573777,0.6294277929155322,0.29712061113559574
Acer_platanoides,54763,0,40.054962391365024,44.14008433070836,0.09257858263020399,0.4426229508196721,0.4822888283378745,0.1675481122374027
Acer_platanoides,54763,0,46.80134164950465,54.80947227875614,0.02286290422361112,0.5803278688524605,0.37874659400545063,0.15939474070809462
