y,taxon_id,species_label,lon,lat,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1
1,125440,Fraxinus_excelsior,14.720975,55.232125,2.0398852825164795,15.950000000000044,0.4500000000000455,5.117
1,125440,Fraxinus_excelsior,14.7209722222,55.2321333333,2.0398852825164795,15.950000000000044,0.4500000000000455,5.117
1,125440,Fraxinus_excelsior,2.59385,51.0883,1.3664231300354004,16.950000000000045,2.3500000000000227,3.86
1,125440,Fraxinus_excelsior,2.5939138889,51.0881388889,1.3664231300354004,16.950000000000045,2.3500000000000227,3.86
1,125440,Fraxinus_excelsior,1.6458722222,50.1775166667,1.2876300811767578,17.05000000000001,2.3500000000000227,4.1770000000000005
1,125440,Fraxinus_excelsior,0.2210416667,49.4231861111,1.3465616703033447,16.750000000000057,2.650000000000034,5.263
1,125440,Fraxinus_excelsior,8.210241,53.141921,1.2880525588989258,16.750000000000057,-0.3499999999999659,3.192
1,125440,Fraxinus_excelsior,-2.8387444444,48.6368333333,1.459072470664978,16.650000000000034,4.9500000000000455,3.996
1,125440,Fraxinus_excelsior,-2.8388388889,48.6367944444,1.459072470664978,16.650000000000034,4.9500000000000455,3.996
1,125440,Fraxinus_excelsior,-0.0133611111,42.6350361111,2.0641698837280273,12.950000000000044,-7.349999999999966,5.955
1,125440,Fraxinus_excelsior,-0.0580694444,42.6496833333,1.7288131713867188,15.850000000000025,-4.349999999999966,4.377
1,125440,Fraxinus_excelsior,0.2379638889,42.7886055556,1.3690603971481323,17.05000000000001,-2.6499999999999773,4.788
1,125440,Fraxinus_excelsior,-0.0137027778,42.635075,2.0641698837280273,12.950000000000044,-7.349999999999966,5.955
1,125440,Fraxinus_excelsior,8.681341,50.589629,0.9703365564346312,17.850000000000023,-1.6499999999999773,2.273
