site,id,lat,lon,presence,island_class
B05003,no_id,45.99575413186114,-0.4238185207319889,0,land
B05004,no_id,43.725655215827636,2.1413852044491923,0,land
B05005,no_id,42.95740507049274,-8.042245697629054,0,land
B05006,no_id,36.389367398347105,2.3198023332730675,0,land
B05007,no_id,40.342387599748974,-1.556695124105243,0,land
B05008,no_id,51.87598356705289,9.584337698763147,0,land
B05009,no_id,36.118921698241806,-5.5383257120214,0,land
B05010,no_id,35.79796749974492,8.073715221652908,0,land
B05011,no_id,47.615545813593315,-1.421913420595471,0,land
B05012,no_id,38.47856542705485,-1.9956221462146286,0,land
B05013,no_id,39.465816647671666,-2.6970781230134677,0,land
B05014,no_id,39.505814546942474,9.006217591960857,0,land
B05015,no_id,40.215977661746585,-8.467451953895837,0,land
B05016,no_id,41.91266112880448,9.398102894153688,0,land
B05017,no_id,53.03611431384322,-3.5597022940683143,0,land
B05018,no_id,48.994959578988706,2.1870214742494287,0,land
B05019,no_id,48.54916107087163,6.863862320570074,0,land
B05020,no_id,51.70969365234625,11.99614116278344,0,land
B05021,no_id,40.975470758558814,-6.0331104298981595,0,land
B05022,no_id,39.22427257695797,-3.030033651849861,0,land
B05023,no_id,35.75352168141689,7.489868108556242,0,land
B05024,no_id,57.370705990587744,10.053827448919266,0,land
B05025,no_id,45.975324411868,4.995108752901127,0,land
B05026,no_id,52.98272473528512,12.916112542391364,0,land
B05027,no_id,52.340502630899834,8.383729707608532,0,land
B05028,no_id,38.78482077693106,-8.121039557937566,0,land
B05029,no_id,46.34685476199475,12.652519963080119,0,land
B05030,no_id,40.59170608531667,0.38412227934506105,0,land
B05031,no_id,47.085234346858215,8.531006698590817,0,land
B05032,no_id,54.414073319766366,10.06316905477213,0,land
B05033,no_id,40.870307430697,-4.834460072027257,0,land
B05034,no_id,62.13869412937651,5.4488174950559785,0,land
B05035,no_id,55.383828117306216,-1.7268380956421154,0,land
B05036,no_id,52.16240720690271,-7.937581699729931,0,land
B05037,no_id,48.13036592652863,2.3883619202525304,0,land
B05038,no_id,43.9784285311525,6.869588889488111,0,land
B05039,no_id,41.80978308175144,-2.852244002542481,0,land
B05040,no_id,47.82975123892509,-2.802520273184163,0,land
B05041,no_id,38.791186257726906,-7.981456532320734,0,land
B05042,no_id,60.16905152277734,10.787061155630056,0,land
B05043,no_id,48.41379803778533,8.767422095872993,0,land
B05044,no_id,51.10738209822519,0.5111935634430625,0,land
B05045,no_id,41.12528860730208,-7.820985661039784,0,land
B05046,no_id,45.48754405739821,5.4572660301636855,0,land
B05047,no_id,49.75170110383734,1.4815810932649904,0,land
B05048,no_id,47.48359640753976,11.196600298284954,0,land
B05049,no_id,62.21030955590998,13.524166365557232,0,land
B05050,no_id,52.78001143409435,-9.201948272522225,0,land
B05051,no_id,43.95180304898706,-1.2719182250103815,0,land
B05052,no_id,56.259414307932786,10.583559979819407,0,land
B05053,no_id,37.02830886154014,-2.549877229415449,0,land
B05054,no_id,36.80653508510669,14.814458384085903,0,land
B05055,no_id,41.843003785853575,9.314175781671834,0,land
B05056,no_id,45.23993991891362,3.437638156683768,0,land
B05057,no_id,36.80425834478403,10.273213716196686,0,land
B05058,no_id,38.75387464254709,-5.389188154564588,0,land
B05059,no_id,53.716852912391204,14.777581891107369,0,land
B05060,no_id,40.91679320476366,14.60369943709504,0,land
B05061,no_id,61.53539182971832,5.404130185688619,0,land
B05062,no_id,40.169675765976784,-3.9429986267785924,0,land
B05063,no_id,45.222944061654175,2.0849175045087627,0,land
B05064,no_id,47.794928891710384,0.12679982574530085,0,land
B05065,no_id,50.36915050738416,8.876193614263434,0,land
B05066,no_id,44.113647780408,5.63170040757389,0,land
B05067,no_id,38.05955991413174,-4.6322268107864435,0,land
B05068,no_id,39.43449780537989,-1.4173863578211754,0,land
B05069,no_id,36.44544896833502,8.202620266876014,0,land
B05070,no_id,42.35117085171573,-1.5468752696176535,0,land
B05071,no_id,37.3825512790395,-5.898586016043355,0,land
B05072,no_id,48.19910399171458,3.7253326743748074,0,land
B05073,no_id,57.400871717930976,-4.359904583364315,0,land
B05074,no_id,43.95834743453478,0.3596394636183945,0,land
B05075,no_id,50.7631114805552,7.537809286788574,0,land
B05076,no_id,53.65904877725386,13.107085029580157,0,land
B05077,no_id,60.478643099240486,14.767789804974315,0,land
B05078,no_id,51.03710206342449,13.842925886780979,0,land
B05079,no_id,44.05690200483376,4.450923716830581,0,land
B05080,no_id,36.5956559391981,6.449863533112667,0,land
B05081,no_id,48.98900042929768,3.6767035204154626,0,land
B05082,no_id,49.89099996097871,4.075021111745058,0,land
B05083,no_id,63.91584514089774,13.997053806173728,0,land
B05084,no_id,43.60505127797785,13.07134718868876,0,land
B05085,no_id,49.48004281388908,13.286868001647793,0,land
B05086,no_id,61.20751963851093,5.621729785935804,0,land
B05087,no_id,46.576564626231,-1.099501068958241,0,land
B05088,no_id,42.44595726671448,-2.3425420304625812,0,land
B05089,no_id,36.39492850805905,9.065866779207846,0,land
B05090,no_id,54.0856601053517,-1.1085099313054305,0,land
B05091,no_id,43.28802130654172,-5.205008691973714,0,land
B05092,no_id,51.57648036764801,-2.081998247037795,0,land
B05093,no_id,52.39671328087939,13.787973875275581,0,land
B05094,no_id,46.94014651962241,4.9985347995359914,0,land
B05095,no_id,50.065941144165016,7.830538599144981,0,land
B05096,no_id,45.443213162947096,12.3375218777675,0,island
B05097,no_id,50.68276600714121,12.783959826739103,0,land
B05098,no_id,53.040613862560036,-3.5206186874375094,0,land
B05099,no_id,48.4469266290979,5.331267931954168,0,land
B05100,no_id,40.30871770667156,-6.1265931154506115,0,land
B05101,no_id,41.899598639006754,12.885076793326741,0,land
B05102,no_id,40.34290522831154,-4.5695200563377485,0,land
B05103,no_id,48.827175058129896,8.015104780646316,0,land
B05104,no_id,47.001001253233625,4.996618152991777,0,land
B05105,no_id,38.048562772633026,-5.6487342253290045,0,land
B05106,no_id,54.869178303842965,-2.991909062704999,0,land
B05107,no_id,45.80839390604516,4.240623641965959,0,land
B05108,no_id,61.719655270496325,13.231270133464875,0,land
B05109,no_id,51.28165617028374,10.777655780639087,0,land
B05110,no_id,62.35770745058623,7.937719885891048,0,land
B05111,no_id,36.06119118585748,8.506155858784737,0,land
B05112,no_id,59.645131526073605,9.058225693586317,0,land
B05113,no_id,50.48795356265237,2.944279878078316,0,land
B05114,no_id,42.0507119285602,-7.3099914922836655,0,land
B05115,no_id,41.14326340210766,0.1410755526935051,0,land
B05116,no_id,46.16997508854518,4.064250822219054,0,land
B05117,no_id,39.843885425435616,-6.829898746433813,0,land
B05118,no_id,48.157164379392285,11.653898577063119,0,land
B05119,no_id,57.13338680693795,-5.537489989422524,0,land
B05120,no_id,46.00140225838828,11.714604769461658,0,land
B05121,no_id,37.85339183338675,13.518193127351564,0,land
B05122,no_id,41.186135490165896,0.7954836484410719,0,land
B05123,no_id,39.436191995320335,-9.048326510462434,0,land
B05124,no_id,39.75147013021957,-6.5579367891260745,0,land
B05125,no_id,39.873500668025855,-8.6018611958451,0,land
B05126,no_id,46.96964679710527,2.4863349102065566,0,land
B05127,no_id,55.77159718031487,9.810788607650853,0,land
B05128,no_id,36.4761205207219,3.7401184563129837,0,land
B05129,no_id,41.75918972324656,-1.3515412735697045,0,land
B05130,no_id,63.49149490307485,13.481704613763684,0,land
B05131,no_id,59.113936866786496,11.565503944581607,0,land
B05132,no_id,47.527183861233624,-0.7049779071596752,0,land
B05133,no_id,42.329829807558774,-3.993408174460068,0,land
B05134,no_id,49.192324723930724,4.741782714664424,0,land
B05135,no_id,54.684120795838325,13.390193933733313,0,island
B05136,no_id,63.54136831340319,11.764686915656682,0,land
B05137,no_id,63.93744674720631,12.499459302275008,0,land
B05138,no_id,46.92493000108503,-1.931036686583886,0,land
B05139,no_id,38.97082934776714,-3.6996572580845073,0,land
B05140,no_id,38.14625991992976,-1.7190597130900827,0,land
B05141,no_id,36.96386801286265,10.050481601387238,0,land
B05142,no_id,39.63565533589304,-6.042733817385066,0,land
B05143,no_id,37.51596021633,14.785372603917914,0,land
B05144,no_id,51.17418202389778,10.082736652903725,0,land
B05145,no_id,48.580225231582624,2.7879533994992833,0,land
B05146,no_id,48.64467099041108,5.33885739018282,0,land
B05147,no_id,44.669888158557086,8.52426390375443,0,land
B05148,no_id,63.54109214442397,8.876616796583853,0,island
B05149,no_id,51.9224775993355,4.666702696690927,0,land
B05150,no_id,50.38266630379046,13.484781714748298,0,land
B05151,no_id,44.662406786960155,-0.614417558298743,0,land
B05152,no_id,42.63613624634845,-1.6017538712957562,0,land
B05153,no_id,38.96622094629554,-0.35147612215565777,0,land
B05154,no_id,53.49332800125075,-2.6727204696856255,0,land
B05155,no_id,45.83442643837566,-0.4592930332089096,0,land
B05156,no_id,49.140987677343794,11.986410756524322,0,land
B05157,no_id,60.69110903063863,9.071511820521259,0,land
B05158,no_id,51.631012749030894,8.616783998382868,0,land
B05159,no_id,42.66987663322579,-7.640981123793644,0,land
B05160,no_id,41.108790433650896,-3.728642023800392,0,land
B05161,no_id,53.677730516478256,-1.5483949454906039,0,land
B05162,no_id,62.630713527636814,14.74125958363297,0,land
B05163,no_id,51.66304971440827,-2.5293285328161432,0,land
B05164,no_id,38.963078893516325,-1.17718660391328,0,land
B05165,no_id,47.926844826472255,-2.3580588570827783,0,land
B05166,no_id,46.25806986285226,0.8052494831147212,0,land
B05167,no_id,39.6994209597718,9.638633199781452,0,land
B05168,no_id,41.62663764649397,13.368300009878313,0,land
B05169,no_id,44.29770732286443,11.245092814992878,0,land
B05170,no_id,53.349005757294954,9.30608320977697,0,land
B05171,no_id,52.32306733790545,-8.85914331553503,0,land
B05172,no_id,52.05458488292385,-1.8879227295177357,0,land
B05173,no_id,38.550442906761965,-7.971309591800377,0,land
B05174,no_id,47.048352582054775,7.570011501627348,0,land
B05175,no_id,56.451659659917176,8.359745985486823,0,land
B05176,no_id,51.41004240707313,-3.440823177176497,0,land
B05177,no_id,66.51201498715335,13.079299967677311,0,land
B05178,no_id,44.85753151764536,0.16355576438672007,0,land
B05179,no_id,48.31494841499234,13.94498730905449,0,land
B05180,no_id,52.369673857094746,-2.5735582449465846,0,land
B05181,no_id,51.9052222295064,12.753067620147428,0,land
B05182,no_id,53.23785035200094,-0.8176309969259458,0,land
B05183,no_id,43.56349339035989,11.441781670358653,0,land
B05184,no_id,42.186654397792374,-8.43248752075566,0,land
B05185,no_id,60.94907597286814,11.930825107388369,0,land
B05186,no_id,46.34495288803565,13.355061604104622,0,land
B05187,no_id,35.87478775351519,3.6063150893571394,0,land
B05188,no_id,61.145935587180425,14.069076183677952,0,land
B05189,no_id,48.41605135636355,-3.3421031189318158,0,land
B05190,no_id,42.33555806359778,-5.086632337940041,0,land
B05191,no_id,46.21881048780034,11.011387928307947,0,land
B05192,no_id,48.51871777426461,3.2861459943577778,0,land
B05193,no_id,43.66549921925206,5.8298008345557495,0,land
B05194,no_id,46.53266037968006,0.8151826403305394,0,land
B05195,no_id,42.37316140778948,-1.974231364807174,0,land
B05196,no_id,43.817210855223784,6.763273897570758,0,land
B05197,no_id,61.65287067445398,7.9015388458212374,0,land
B05198,no_id,45.74079474099761,7.92437752838657,0,land
B05199,no_id,58.73504631586787,5.5479966747419915,0,land
B05200,no_id,48.25525869256143,2.9030225164272894,0,land
B05201,no_id,50.83021939935223,2.4862013977315054,0,land
B05202,no_id,41.202920897174124,-3.6298332300266516,0,land
B05203,no_id,53.0228760123855,9.008907330427704,0,land
B05204,no_id,43.993921854090736,0.3344270563515256,0,land
B05205,no_id,37.94844581765466,-1.6237414162689756,0,land
B05206,no_id,60.20023676895213,14.65342112642536,0,land
B05207,no_id,53.811670337002155,-6.810753919152671,0,land
B05208,no_id,41.29809791385759,-5.975840379797117,0,land
B05209,no_id,58.1137964773567,14.229303256560502,0,land
B05210,no_id,61.919294056362645,10.962218320198277,0,land
B05211,no_id,51.78748260538356,12.257590330874041,0,land
B05212,no_id,60.66648652197598,11.336128707891902,0,land
B05213,no_id,44.36383896733336,2.242448877950836,0,land
B05214,no_id,51.284586458927286,14.750583883814803,0,land
B05215,no_id,37.300577967743145,-5.522307487025615,0,land
B05216,no_id,50.94933597772477,-2.682392797382904,0,land
B05217,no_id,57.582529827615815,-5.047240829485587,0,land
B05218,no_id,37.09853006784937,-8.70045965750676,0,land
B05219,no_id,42.081217453101594,13.339857204883154,0,land
B05220,no_id,47.605698736154515,3.811176902788007,0,land
B05221,no_id,53.76051381362639,10.965170169532259,0,land
B05222,no_id,57.86184754883551,13.72973399378397,0,land
B05223,no_id,53.47426544144931,10.726131244435765,0,land
B05224,no_id,61.468105504900024,14.332331103080271,0,land
B05225,no_id,52.56386727660417,-6.3172000712998395,0,land
B05226,no_id,42.17465542214489,-3.408782887434858,0,land
B05227,no_id,47.033068315693356,14.523439151786022,0,land
B05228,no_id,49.86352204980056,13.000295809035904,0,land
B05229,no_id,53.56784581441987,7.25994587801922,0,land
B05230,no_id,55.715858190847236,-6.088025411946912,0,island
B05231,no_id,49.49624987047756,8.195817667946455,0,land
B05232,no_id,60.70575088735357,6.281789621202087,0,land
B05233,no_id,51.120662104352995,-1.3639342313331795,0,land
B05234,no_id,53.36304884761352,-0.884950867724798,0,land
B05235,no_id,41.53656360850276,12.83150283741994,0,land
B05236,no_id,50.173830326453434,2.466693386190384,0,land
B05237,no_id,43.1982356558152,-7.00744152180836,0,land
B05238,no_id,48.66936942178806,0.3742689010494974,0,land
B05239,no_id,58.641969445719155,12.847934332125266,0,land
B05240,no_id,49.55981403628828,1.2031128140502463,0,land
B05241,no_id,52.79050378114136,12.198573013838473,0,land
B05242,no_id,60.03887386441165,13.261143349394304,0,land
B05243,no_id,35.8656383568848,8.348391176116792,0,land
B05244,no_id,46.33064510713043,7.420186989408495,0,land
B05245,no_id,43.12488234612955,-5.850345566241729,0,land
B05246,no_id,57.78261159008564,13.577544158304196,0,land
B05247,no_id,40.1870769218651,-1.1651744634882966,0,land
B05248,no_id,58.0121657555664,14.736076099114959,0,land
B05249,no_id,52.79862105219147,14.496582013673011,0,land
B05250,no_id,61.24908955062819,8.724462106284081,0,land
B05251,no_id,52.20724908444387,-1.0609020250658103,0,land
B05252,no_id,54.79463854880006,-6.164756661386787,0,land
B05253,no_id,42.08607914692486,0.8854970797769611,0,land
B05254,no_id,40.58916356664789,-8.214817281300713,0,land
B05255,no_id,60.13806606590026,12.52686553910112,0,land
B05256,no_id,63.40471343419121,13.053234893541728,0,land
B05257,no_id,43.5635736089204,3.200179238797646,0,land
B05258,no_id,53.20049847143621,5.929902638134286,0,land
B05259,no_id,40.26696166537392,-3.836270211076137,0,land
B05260,no_id,44.136338607875516,7.658226689384444,0,land
B05261,no_id,47.53493370392557,3.601071784993657,0,land
B05262,no_id,43.35642732519796,-7.279958045119504,0,land
B05263,no_id,52.315823329561056,-2.47008181903287,0,land
B05264,no_id,43.376192188311244,-4.563821748067636,0,land
B05265,no_id,37.79846448871773,-2.7377035492290878,0,land
B05266,no_id,44.9550556867488,0.17011249302168024,0,land
B05267,no_id,40.45029584919856,-7.2711407699393344,0,land
B05268,no_id,62.099993868394655,8.606443226937243,0,land
B05269,no_id,36.00459471542818,1.5341324455633993,0,land
B05270,no_id,65.23865470601899,13.912031855045155,0,land
B05271,no_id,43.45558036421167,3.6187013386705056,0,land
B05272,no_id,36.50981891901514,10.590742168202839,0,land
B05273,no_id,48.058803893788735,5.012772187209065,0,land
B05274,no_id,44.52397430148503,9.44497849596442,0,land
B05275,no_id,57.10321916634891,-5.271796876197356,0,land
B05276,no_id,38.44640269317742,-8.460446928458119,0,land
B05277,no_id,51.000189583894546,10.477886071770307,0,land
B05278,no_id,54.29916503875187,8.970595621518994,0,land
B05279,no_id,58.7814071870336,14.664940566133605,0,land
B05280,no_id,46.45764183506138,2.1409467267379103,0,land
B05281,no_id,50.38123829207563,3.0220016365763493,0,land
B05282,no_id,48.038827110616964,2.5260906146286213,0,land
B05283,no_id,37.84624810609634,14.791461429878751,0,land
B05284,no_id,39.89672086031442,-1.9732526192623367,0,land
B05285,no_id,39.60385702846169,-0.46872930000415125,0,land
B05286,no_id,51.28440136198376,9.927578996303339,0,land
B05287,no_id,42.127562688325376,-7.384384899911218,0,land
B05288,no_id,60.23587385032118,8.794776768745942,0,land
B05289,no_id,46.195224728672045,7.458629997706053,0,land
B05290,no_id,41.76264101670677,-4.760324639362402,0,land
B05291,no_id,61.89808670687876,7.2266182748924255,0,land
B05292,no_id,44.8642909702838,3.7766597666142734,0,land
B05293,no_id,41.70488908956173,2.5863117290843567,0,land
B05294,no_id,56.76060800007525,-4.188978643938401,0,land
B05295,no_id,62.095070312418436,12.952173464996152,0,land
B05296,no_id,53.93389956646479,-8.993518553157644,0,land
B05297,no_id,51.17973371905609,2.819252068489681,0,land
B05298,no_id,50.92127597479713,8.868027235105641,0,land
B05299,no_id,38.98036184618617,-0.6452516116908217,0,land
B05300,no_id,38.486888555974225,-3.510433319909419,0,land
B05301,no_id,37.12420893964329,9.0363312697087,0,land
B05302,no_id,36.25355046027474,8.44002988810199,0,land
B05303,no_id,53.18340426954016,-0.9795450443747751,0,land
B05304,no_id,48.092938835063975,6.085818509901612,0,land
B05305,no_id,49.03140272224804,10.70261716934921,0,land
B05306,no_id,55.90944537574897,12.142879759585721,0,land
B05307,no_id,48.284792821785196,6.635687598533598,0,land
B05308,no_id,40.085276345812865,-4.206472425413968,0,land
B05309,no_id,50.56014488096643,4.383879616092935,0,land
B05310,no_id,39.943967119346425,-3.9246944603104112,0,land
B05311,no_id,46.688194784417284,8.235839897657996,0,land
B05312,no_id,49.16244987421207,2.4265215721197566,0,land
B05313,no_id,54.47796123698188,13.280573387860398,0,island
B05314,no_id,52.39568662785193,0.6662362498826069,0,land
B05315,no_id,53.764142375860494,11.446830307531881,0,land
B05316,no_id,55.33859682480726,-1.991863791661706,0,land
B05317,no_id,48.119241757474335,-2.2284938598444994,0,land
B05318,no_id,40.77051391177097,0.19102699467833736,0,land
B05319,no_id,66.36422443248661,13.620634176076177,0,land
B05320,no_id,42.877387567170544,-3.8355030437639184,0,land
B05321,no_id,37.506640332392685,-3.3499925443157186,0,land
B05322,no_id,40.941795176300175,-7.611181490822546,0,land
B05323,no_id,56.77417651843204,14.642949837095987,0,land
B05324,no_id,45.144622487433196,-1.0427467870380471,0,land
B05325,no_id,37.33822301281556,-1.9925885046220857,0,land
B05326,no_id,39.60506696904667,-3.467282628249216,0,land
B05327,no_id,49.510597893259266,7.116499307202612,0,land
B05328,no_id,59.357947408830086,11.059304519370798,0,land
B05329,no_id,44.371275381277336,8.19121318384571,0,land
B05330,no_id,53.63831774961827,8.856576239553398,0,land
B05331,no_id,52.556263711303245,14.086158512267462,0,land
B05332,no_id,54.0492453482519,-8.50943840368146,0,land
B05333,no_id,46.41038421365501,7.974954904439077,0,land
B05334,no_id,50.9225689361139,-3.806915917701777,0,land
B05335,no_id,48.489496555716364,2.2758039347929584,0,land
B05336,no_id,62.363207439773255,14.555384018982672,0,land
B05337,no_id,61.73818653606307,11.99391262746664,0,land
B05338,no_id,44.453270777512444,-0.8413332115714109,0,land
B05339,no_id,46.42406100719335,12.907429688735027,0,land
B05340,no_id,46.244445736519644,8.993768347944409,0,land
B05341,no_id,49.70686746760659,-2.1989863716243256,0,island
B05342,no_id,58.252084979351196,13.912848360926954,0,land
B05343,no_id,60.240898638900696,11.842495334163786,0,land
B05344,no_id,46.981041310009594,11.734590664660859,0,land
B05345,no_id,41.87026066280671,14.285681289166725,0,land
B05346,no_id,49.090257075925294,6.314519725271658,0,land
B05347,no_id,37.12409371584547,-3.873589599790432,0,land
B05348,no_id,54.93723708153878,9.07555842239713,0,land
B05349,no_id,62.78733170987171,6.979528740224284,0,land
B05350,no_id,38.63332566336286,-6.178601629810968,0,land
B05351,no_id,55.40957481259905,-4.066487936652998,0,land
B05352,no_id,51.960154851218135,0.4415566461071089,0,land
B05353,no_id,60.706338046753494,10.099658279022817,0,land
B05354,no_id,57.14353586226811,12.430569639185052,0,land
B05355,no_id,37.7783402658938,-1.971018521181038,0,land
B05356,no_id,46.958812237675225,2.1846469248364095,0,land
B05357,no_id,45.715355471708634,2.796516042719353,0,land
B05358,no_id,50.12884719199322,10.644415398565817,0,land
B05359,no_id,61.25431480212548,10.79586170887469,0,land
B05360,no_id,47.02738681281999,-0.5512456703397541,0,land
B05361,no_id,59.06314343752789,12.497196619972888,0,land
B05362,no_id,43.53198205758134,0.4882482342724932,0,land
B05363,no_id,49.84682145762354,4.962051651804651,0,land
B05364,no_id,36.66358919456371,9.157656691880462,0,land
B05365,no_id,50.95076094376288,2.680627299464406,0,land
B05366,no_id,35.79736864993594,8.221043431407935,0,land
B05367,no_id,43.324232682683544,-0.5625690347592828,0,land
B05368,no_id,47.99737233238992,6.071156102018716,0,land
B05369,no_id,49.97478376995258,2.0461510321874705,0,land
B05370,no_id,41.554908681455885,1.349320988700448,0,land
B05371,no_id,46.806957488329715,14.594742071311536,0,land
B05372,no_id,43.06821743992164,-4.534358378200466,0,land
B05373,no_id,36.837016515191564,7.784881652085612,0,land
B05374,no_id,50.818394345027954,11.295928642704874,0,land
B05375,no_id,48.25132531366553,13.01742013202614,0,land
B05376,no_id,36.203519586689566,10.328745403081053,0,land
B05377,no_id,38.45329722538042,-3.5104406124878733,0,land
B05378,no_id,48.38640409967325,-0.9590609594386895,0,land
B05379,no_id,39.31905797689294,-3.6194425759940225,0,land
B05380,no_id,56.91567491842451,13.928320327642036,0,land
B05381,no_id,39.79481018965266,-5.213462143633269,0,land
B05382,no_id,50.533389684703245,-4.752481008194616,0,land
B05383,no_id,45.86885864223352,4.10967170345929,0,land
B05384,no_id,62.994686010724735,14.52692368246001,0,land
B05385,no_id,39.97233330743041,8.461637498371278,0,land
B05386,no_id,63.48869350833706,8.730001590143035,0,island
B05387,no_id,37.65763474086936,-2.0147331949857055,0,land
B05388,no_id,51.11561139073508,0.2019754103672634,0,land
B05389,no_id,53.43553970376838,13.530229852202662,0,land
B05390,no_id,39.444250435711346,-3.266437126565998,0,land
B05391,no_id,54.48657444097147,-6.386927691379238,0,land
B05392,no_id,43.08274628081555,-5.626373615347713,0,land
B05393,no_id,42.76583368648373,2.1447117872024015,0,land
B05394,no_id,45.83859423877224,0.8157933682801539,0,land
B05395,no_id,56.7421645628618,-3.7208664057004497,0,land
B05396,no_id,44.4935591090333,2.606749840936156,0,land
B05397,no_id,38.83742005381992,-8.360527842138625,0,land
B05398,no_id,48.68635068549569,2.4949578565866393,0,land
B05399,no_id,42.92030344066579,13.588916944752622,0,land
B05400,no_id,44.32041287284149,12.193052708233663,0,land
B05401,no_id,44.69023427214502,3.5135793247848466,0,land
B05402,no_id,52.25239452074328,-1.2785837881028521,0,land
B05403,no_id,53.459433789297655,13.389055123895353,0,land
B05404,no_id,41.600208182453684,-6.136205788214401,0,land
B05405,no_id,54.35279649280002,-6.6350975119575715,0,land
B05406,no_id,37.69057657600113,-4.550685366183211,0,land
B05407,no_id,48.55512420770868,0.9411637082821714,0,land
B05408,no_id,42.583407222801725,13.175243758405404,0,land
B05409,no_id,35.92864963433153,4.267181353924716,0,land
B05410,no_id,39.92210013820191,-8.216427500363977,0,land
B05411,no_id,57.91318986836929,14.224518521322617,0,land
B05412,no_id,48.57346237425949,6.266732059453712,0,land
B05413,no_id,37.40892017410055,-1.8114175446722178,0,land
B05414,no_id,59.986010007155556,11.182686004778324,0,land
B05415,no_id,49.41029705647539,4.947224287663036,0,land
B05416,no_id,51.480094435084716,6.987321460569755,0,land
B05417,no_id,50.616705123230886,10.7733429191276,0,land
B05418,no_id,52.04125703778191,-1.8360565448416817,0,land
B05419,no_id,51.2216958578194,13.231961998278527,0,land
B05420,no_id,47.94854010840219,5.150506057052127,0,land
B05421,no_id,48.573744122291934,-4.407241168222185,0,land
B05422,no_id,50.39228057553533,2.5857250989631155,0,land
B05423,no_id,48.42447413339174,8.907103197393086,0,land
B05424,no_id,53.58856745587076,8.5503412543706,0,land
B05425,no_id,44.19731737904284,3.5498707302101185,0,land
B05426,no_id,50.5932910718789,9.191804411425363,0,land
B05427,no_id,36.5683214477165,3.987939320051772,0,land
B05428,no_id,51.9539280868293,13.193838558225863,0,land
B05429,no_id,52.59813090226302,12.696989450682391,0,land
B05430,no_id,61.35218928895477,11.270382992472573,0,land
B05431,no_id,50.06537528345716,10.388670156639881,0,land
B05432,no_id,42.0895196554076,-8.453320724882373,0,land
B05433,no_id,61.61884651403279,7.16087639309095,0,land
B05434,no_id,49.987271073134274,4.170044827701432,0,land
B05435,no_id,49.35359675996023,6.721383419412424,0,land
B05436,no_id,49.46155071907945,9.77103606358749,0,land
B05437,no_id,52.56082334171544,9.66199633046104,0,land
B05438,no_id,39.070197022184686,-7.984212733225162,0,land
B05439,no_id,43.493650512896195,11.830297913131988,0,land
B05440,no_id,53.474578798531404,13.151813707502804,0,land
B05441,no_id,37.365679794030314,-8.248286913644963,0,land
B05442,no_id,52.09388364377528,-7.727832408213571,0,land
B05443,no_id,58.4128986808605,6.393859675973971,0,land
B05444,no_id,39.878083847393476,9.292556600042145,0,land
B05445,no_id,41.02982693651866,14.674239361092097,0,land
B05446,no_id,42.18019910684336,-4.19658716142514,0,land
B05447,no_id,40.14198386099831,-2.932616129194754,0,land
B05448,no_id,38.33113502747394,-4.352034549645592,0,land
B05449,no_id,52.080050386627384,14.32682773674276,0,land
B05450,no_id,46.59569760486501,3.585723218523489,0,land
B05451,no_id,42.76476199467316,-7.058079399796097,0,land
B05452,no_id,64.84364666961905,12.79054177743965,0,land
B05453,no_id,49.14957620936498,10.796499532968758,0,land
B05454,no_id,51.34221074835309,12.187511667866907,0,land
B05455,no_id,44.12332437257084,11.120273151620255,0,land
B05456,no_id,50.731180983518826,9.447018679972208,0,land
B05457,no_id,58.13114812968888,12.165401791724246,0,land
B05458,no_id,51.7465914930398,-2.3919680146546325,0,land
B05459,no_id,42.41096046750488,-3.494669678590759,0,land
B05460,no_id,43.69267946094018,1.2754757687888882,0,land
B05461,no_id,36.21373462589949,7.445550169342122,0,land
B05462,no_id,41.582577287250764,-2.8330703547020173,0,land
B05463,no_id,39.52761440887648,-6.628555270954291,0,land
B05464,no_id,46.635306811719104,6.106352751731543,0,land
B05465,no_id,47.881153133727764,11.880093403115202,0,land
B05466,no_id,45.27259776216783,9.97845101333235,0,land
B05467,no_id,47.920826663263114,-3.9780266299568177,0,land
B05468,no_id,49.18811058091532,7.904573727964756,0,land
B05469,no_id,49.24926217602163,12.512982333479695,0,land
B05470,no_id,52.23990236080459,-8.031994018530133,0,land
B05471,no_id,51.62523666506156,-8.839234584757106,0,land
B05472,no_id,36.65877833016053,8.84472757672517,0,land
B05473,no_id,48.229249285881735,5.937879408810958,0,land
B05474,no_id,63.527416856876954,9.951131590174588,0,land
B05475,no_id,45.74877385114589,6.497392018664354,0,land
B05476,no_id,39.51530742975133,-5.79516866905481,0,land
B05477,no_id,49.299250557213085,1.8974777681351085,0,land
B05478,no_id,47.35564779409463,3.1650164130669216,0,land
B05479,no_id,48.46352692312351,14.346012013005728,0,land
B05480,no_id,52.89849788073131,0.7814629560083297,0,land
B05481,no_id,41.42565950382982,2.0646111553287043,0,land
B05482,no_id,48.217999362711,11.46850242322642,0,land
B05483,no_id,40.10845384510881,-0.4196115546337198,0,land
B05484,no_id,52.170771270778225,-2.239590240898047,0,land
B05485,no_id,45.126448689995115,2.652654259506805,0,land
B05486,no_id,47.87230908767197,8.11405703103761,0,land
B05487,no_id,45.85941521834186,4.229252529769766,0,land
B05488,no_id,57.52906857274981,-5.259232805653405,0,land
B05489,no_id,50.40533894180512,7.060049860591455,0,land
B05490,no_id,41.64934867172252,-8.280715606339877,0,land
